are you serious !!! stop putting sugar in the gravy !!!! cali ca n't do pizza !!!! nasty !!		1		0
i had not been to bev mo for a long time and when walking around i remembered why this place is so overpriced . save yourself some money and head over to total wine plus a lot better craft beer selection .		1		0
100 + reviews and this is my worst . dinner at mimi 's cafe is an experience -- a very dull disappointing experience , at least at this branch . i hope other locations are better , but i am beginning to think that the brain trust at mimi 's corporate central has a disdain for salt , pepper , or any other spice . for example , my pot roast dinner , including a mixture of carrots and broccoli and a scoop of mashed potatoes , all heaped on one half of the plate , contained not a jot of taste . the gelatenous brown `` gravy '' that was slobbered wholesale on the mashed potatoes and pot roast was a miracle -- how could they have managed to take the salt out of canned gravy ? or did they actually make it themselves ... on purpose ??? my wife 's meal -lrb- chicken crepes -rrb- was just as bad . the corn chowder did , i admit , have a little seasoning , but it was the thickness of school paste and tasted much the same . the pork sliders had a sweet bbq sauce , but the pork itself was mush . the restaurant was clean and comfortable , and the service proper but distant and not very attentive . but the food is the big problem here . i hope the cook staff at this mimis is just ignorant , uncaring , or hungover , because otherwise there is no hope whatsoever for this chain . note : i have also eaten at mimi 's for breakfast several times . although better than dinner , mimi 's breakfasts are pretty ordinary . the bakery items are , in general , better than the egg dishes , pancakes and waffles -- all of which are bland . the muffins that accompany most meals are a cut above average .		1		0
aww sh * t , ... food poisoning .		1		0
i came here years ago to see henry rollins spoken word . -lrb- totally awesome by the way : five stars . -rrb- the seats here though were absolutely horrendous ! now i 'm 5 ' 11 '' so i 'm used to not having a lot of leg room so i 'm used to sitting sideways so my knees are n't banging into the seat in from of me . here , legs to the side and i 'm still rammed up against the next row . it was like being in a three hour yoga pose . i have never before and never since seen rows of seats so close to eat other . only my sister in law could sit comfortably and she 's 5 ' 1 '' . come on celebrity theatre , just a couple more inches . size really does matter . if anyone told you otherwise , they were lying .		1		0
this place was way to pricey for me , especially having a `` laid back '' atmosphere . it is a trendy place and i feel like sucker for giving them my business . you do n't pay top dollar for that kind of atmosphere . and paying 12 to 14 dollars for a little martini is outrageous . the food is good , not great . there are plenty of hole in the wall sushi places that give you great food for what you pay for .		1		0
if it was n't for the bad food i would go here more than once or twice a year . the meat was dry and tough in my first entree and not edible in my second . now when my wife drags me here to watch a movie , i order a salad only . because they do catering , i have a suspicion that they serve up left over food from catered events to their restaurant customers . the service is ok . they have a couple of generic draft beers . everything is overpriced . caveat emptor if you order an entree .		1		0
i went with another yelper who had gone to the yelp event at citizen 's , however , we did n't have the same experience as she had at the yelp event . we had cups of iced tea -lrb- starbucks -rrb- that the hostess did n't say we could n't bring in , a server just came by and was about to take them until we asked why . . i asked how a particular drink was . . was it sweet , the waitress said it was more savory which i thought well it sounded good . . umm skip the aviation , even had my friends try it and they too thought i should send it back however i got the feeling that i would be charged for the drink and charged again for whatever else i ordered , so i let it sit on the table and see how long it would take the waitress to notice . . never did . . another server/busboy came by to take my plate , and i just told him to take the drink , he never questioned nor asked what was wrong . . all in all poor service . we had the mussel chowder . . skip it ! the 8 mussels makes the bowl look full , underneath , hardly any leeks and potatoes but a lot of celery ! and the chowder was really runny . and for $ 9 , seriously for mussels which are one of the cheapest seafood to purchase . when i was going to the restroom , i noticed to ladies totally bored and annoyed , just sitting side by side with just water in front of them . i thought to myself , have they been served or asked ?? i walked back out and they were out the door pretty quickly . would i go back ? umm . . no . . the pricing of the food is similar to fez and other foodie spots and reasonable , however the quality and the quantity not so much ... oh . . and the service . . i 've had better .		1		0
ok , first time i was here was for lunch . i had the cheeseburger and it was one of the best hamburgers i had ever had . noticed the pool , darts , pinball , golden tee , and ancient bowling game and thought i would take my friends back there and share this incredible place . two days later , for dinner and drinks , 3 of us went in and saw only one person working on a friday night . she was cooking , bartending , handling money , scratching her head , shaking hands , cleaning bar tops , running dishes , etc. ... did i mention she did not wash her hands once during this whole time ? we ate our dinners , disgustedly , thinking how an inspector would shut the place down immediately if they saw it . she was entertaining , all over the place , yelling , throwing things , etc. . i 'm pretty nieve , and did n't know until my buddy told me that she was on meth at that time . so there we have it , a restaurant i thought would be a new favorite with a methead bartender that does n't observe any food safety laws or regulations . i 'll be getting my hepititis c test next week . -lrb- joking ... kinda -rrb-		1		0
had lunch there . service was great . good atmosphere . like the overall design . the food on the other hand was absolutely horrible . the pretzel fondue to start was okay . nothing exciting . we had a cheese burger that was thin , dry and really something you should get at mcdonalds for a dollar -lrb- not $ 9 ! -rrb- tabbouleh salad was just not good . over all i would not recommend . bad food .		1		0
this place is the white-trash chipotle . the food is mediocre at best . i mean seriously , how can you just up and steal chipotle 's idea ! there 's no creativity there . the habenaro salsa is flavorless and not hot at all . seriously ? i asked for hot , not some yellowish tomato concoction for the people who ca n't handle real salsa ! at least chipotle has hot salsa -lrb- not too hot either but much better -rrb- for a fast americanized mexican food . of course i much rather have the real deal but i do like chiptole for what it is . not this crap that qdoba tries to serve up . the chicken is over seasoned and highly spiced/herbed you can barely taste the chicken . the fajita veggie were the same . the product looked of very low quality . oxidizing guacamole and lettuce . the meat looked unappetizing as well . just not at the level of chipotle . although i have been here twice , this is the last time for me . i have been to one in denver and for some reason thought it was better . so maybe it 's management but i can say the food is less than good . i much rather go to chiptole than this wannabe ! employees were dumber than a bag of frijoles ! this place has the worst `` mexican '' food i have ever had next to a pre made burrito from 7-11 or a burrito from taco bell . just disgusting food .		1		0
waited 30 mins to find out the girl was skipping me on the waiting list . she said she was n't skipping me , that there were places for two people to sit , but not one . the last time i checked , one person is able to sit where two people can sit . i do n't give a pretty fuck that you are trying to turn more tables , if i am waiting 30 mins , when it 's my turn , its my turn . if someone that came after me , sits before i do , you are skipping me . there is no arguing with me about it . wo n't be back .		1		0
i have now been here 3 times and my first time was great , as i stated in my first review . but my last 2 visits have not been a pleasant experience . i went for brunch a few months ago with a group of ladies , 25 of us , and our service was pretty terrible . first we had confirmed the number of people in our party the day before but they still seemed unprepared for such a large party . our server was pretty rude as well , i swear she never cracked a smile . our party arrived within 30 minutes of or reservation time , some right on time others a little late and we had the large center table and 2 booths . our server stated after only 15 minutes and 12 of us being there that she could n't hold the tables if we all were n't coming . we assured her we were and everyone did show up . it was the continual little things , not refilling water , not bringing fresh , chilled orange juice when we ordered another bottle of champagne for mimosas . rolling her eyes and sighing when we asked for the check to be split and never saying thank you before we left . last night was so bad i wo n't be back . i met with a friend for their pizza and wine special which i was super excited for . the biggest problem was the bartender , she was rude , inattentive and totally cut corners when it came to making us happy . we ordered a pizza and one of our toppings was goat cheese but only on one half . when our pizza arrived it had mozzarella on one half and goat cheese on the other when the mozzarella should have been on the whole pizza . this is a totally honest mistake and i can see where the confusion could have been in what we said and what she translated it to mean . but instead of apologizing she was a bit argumentative over what she thought we said when we ordered . to make matters worse instead of having a new pizza made she asked the kitchen to just add the mozzarella on the side that was missing it and re-fire it . what ?! it was charred in some places , dried out and all together simply not very good . we were starving and contemplated sending it back , but twice in one night just seemed too much . there was a nice gentleman that worked there who asked how are pizza was , bartender chick never did , we actually had to get her attention the first time to send it back . we were in the middle of explaining why we did n't really like it when ms. snarky says `` if you wanted me to have a new one made for you , you should have just asked . '' wtf ?! i have worked in restaurants and usually when someone sends something back you remake it ! you should have done that in the first place ! she was so rude and it was really hard to even be polite to her at this point but i remained in the acting like a lady zone . the did take it off our bill and gave us a free dessert . let me be clear , it was the gentleman who gave us the free dessert , he was very charming and apologetic . if ms. snarky was nice about everything i would n't be writing off maizies forever , but the icing on the cake was when she sat at the bar one seat down from us to eat her dinner . i think that is very unprofessional but that was n't what bothered me most . the lady that took her place behind the bar and ms. snarky had a 10 minute bitch fest complaining about customers and how they can be such a pain in the ass . the proceeded to regale each other with stories of how customers have annoyed them . we paid our bill and left . ms. snarky did n't say one word to us on our departure . there are so many great places in the same area with a much nicer staff . those are the places i will be spending my money at .		1		0
birthday signup we got the $ 30 gift card and went over mid week . another one of my favorite places . the service was terrible . the guy was new and he was trying but we sat down and it took 2 and half hours . i do n't think it 's supposed to take that long . i even saw the manager on my trip to the bathroom and told him that the server needed help . nothing changed . i do n't think the manager cared because i did n't see him helping . but the biggest issue besides being there for 150 minutes was that the fried rice problems . the cook who i think was also new . and it could have been the server . but he did n't make enough . and he accidentally gave the bowl to the wrong person . then he realized and took it back and gave it to the poor girl next too us who was also having a birthday . and i think the first person took a taste of it . then my girlfriend gets her rice and because there was n't enough left he put in a bunch of burned rice that was sitting on the edge of the table trying helplessly to give her a full bowl . pretty sad i had to pay a few dollars for that upgrade .		1		0
fyi if you smell something burning its your sandwich . a chicken deluxe and a captain cooler usually makes me happy except when they burn the s out of it -lrb- see pic -rrb- . captian you better check your girls they are messing up my sandwich experience ! maybe i just came at the wrong time ? i would usually give four stars but due to this tragic sandwich i just unwrapped they ca n't be saved .		1		0
place is still not maintaining equipment . beware of twice yearly $ 15 `` service fee '' . this is in addition to your dues ! this is supposed to be for maintenance of gym . it is not happening . the place is getting dirty . pubes and dust all around the machines . this place is going downhill fast ! i am going to start taking pictures and posting them on here .		1		0
