what can i said one of the best places to eat real mexican food at the best prices in town also get catering and great customer service		5		1
busy and on the more expensive side but always has the best smoked meat . great to go to after a night out		5		1
fantastic food , servers in pajamas and cute decor . the service was great and the syrup pourer was drip less . ca n't wait to go back		5		1
been coming to this restaurant for 12 years and love it ! the best shrimp taco salad ever !		5		1
we loved the place .		5		1
awesome ! go see robert for the best service and awesome meatballs . fresh mozzarella tops it all off beautifully !		5		1
their regular toasted bread was equally satisfying with the occasional pats of butter ... mmmm ... !		5		1
went in for happy hour , great list of wines .		5		1
great restaurant and our dinner was delicious . leann helped explain the menu and was helpful and attentive . we will definitely be back !		5		1
the ambience is wonderful and there is music playing .		5		1
excellent and tasty food !! located inside the casino ... wasnt expecting much . pleasantly surprised ! ordered trout and fettucini alfredo !		5		1
fantastic prime rib on saturday . service was great and the place looks nice .		5		1
probably the best burger i 've ever had in my entire life . steam pork buns are excellent . truffle fries are legit .		5		1
we visited this place in march our waitress was fabulous ! and the bottomless drinks we amazing ! also it 's an awesome atmosphere !		5		1
yummy comfort food !! they have smoked prime rib !!! never had that before and it was amazing !!! worth the drive for sure !		5		1
huge portions , very cheap prices , delicious biscuits and friendly staff !		5		1
always good . never had a bad meal in my life .		5		1
amazing tuna poki ! hawaiian roll drenched with the best ponzu ever ! 10\/10 agadashi tofu ! the batter is amazing .		5		1
great staff !!! love the avocado toast , i will be back ...		5		1
very tasty food ! nice staff and low prices . i recommend miso soup and california rolls .		5		1
one of the best thai food in pittsburgh . very reasonable preice and wonderful staffs		5		1
small menu selection but the food is great !! it 's a must the next time you crave sushi !!		5		1
one nice thing was that they added gratuity on the bill since our party was larger than 6 or 8 , and they did n't expect more tip than that .		5		1
came in for monday night football and had great service from our bartender liz . great drinks and food . had the manly burger . soon good !		5		1
healthy alternative with a fast food place , i really liked it and the choice to have a side salad or brown rice is great !		5		1
love the subs here . it 's like eating a rock concert there are so many flavors coming at you .		5		1
we walked away stuffed and happy about our first vegas buffet experience .		5		1
the food is great also employees in costumers all know each other so it was fun , and welcoming . happy new year 2017		5		1
had the chicken avocado panini . it was huge and absolutely amazing . staff is very kind . thank you !		5		1
amazing selection of drinks and ambiance ! surely coming back to this place next year during the f1 event .		5		1
my girlfriend and i tried this restaurant . it was new , and delicious . for two people + dessert , the bill was ~ $ 48 .		5		1
dessert : panna cotta was amazing .		5		1
very good food . service was great ! took a little while for the bill . my husband had a great date night relaxing , sipping wine		5		1
great fresh food fast friendly service and clean we will be back . ate in tables outside to eat on nice day . so nice !		5		1
great food , and great service . try these cheesecake too its delicious . i 'd recommend new york flavor to anyone .		5		1
almost every type of ammo in stock.answered all questions , never rushed , i will definitely return to this place .		5		1
how awesome is that .		5		1
it was absolutely amazing .		5		1
