모름지기 부부라면 한 이불 덮고 살 부비며 살아야 한다는 단순한 진리를 제시하는 중년부부 권태극복가이드 . 명배우들의 생활형 밀착연기가 안전하고 무난한 이야기에 피를 돌게 한다 .		4		1
' 짝짓기 ' 라는 극도의 설정과 상징의 세계를 통해 개인의 불안과 고독 , 소외의 심리를 찾아낸다 . 기호와 같은 요르고스 란티모스의 화법이 빛을 발하는 영화 . 배우들의 연기가 이 심리전을 극명하게 드러내는데 , 특히 데이비드의 복잡다단한 내면을 연기한 콜린 파렐의 연기가 인상적이다 .		4		1
낯선 두 남녀의 꿈 이야기에 빠져들다 보면 이게 누구의 꿈인지도 모르겠다 . 다만 분명한 것은 그들의 꿈이 시사하는 처연한 생의 감각에 마음이 알알해진다는 점이다 . 누군가에게 이야기를 건넨다는 것 , 혹은 그것을 들어준다는 것 . 이보다 더 완벽한 위로는 없을 테다 .		4		1
[ 엑스맨 : 퍼스트 클래스 ] ( 2011 ) 의 냉전 시대 , [ 엑스맨 : 데이즈 오브 퓨처 패스트 ] ( 2014 ) 가 1970 년대를 거쳐 [ 엑스맨 : 아포칼립스 ] 는 1980 년대에 도착한다 . 2 차 대전 이후 미국 현대사를 돌연변이의 입장에서 다시 쓰는 거대한 프로젝트인 셈 . 시각적으로 압도적인데 , 단지 스케일을 불린 스펙터클 수준이 아니라 꼼꼼한 디테일의 비주얼이 영화를 처음부터 끝까지 아로새긴다 .		4		1
전편보다 확실히 낫다 . 전편에서는 캐릭터와 이야기를 학습시키는 데 시간을 허비했다면 , 이번에는 작정하고 볼거리들을 쏟아낸다 . 급조된 듯한 전편의 3D 와는 비할 바 없는 발전이다 . 샘 워싱턴은 역시 몸집 큰 액션에 탁월하게 밀착하는 배우고 , 리암 니슨은 영화의 사이즈에 절대 기 눌리는 법 없는 배우다 . 조나단 리브스만 감독은 좋은 재료를 최선으로 활용하는 법을 잘 아는 것 같다 .		4		1
개봉 당시에는 이게 고전이 되리라고 생각해본 적 없다 . 그러나 뤽 베송의 재능이 쪼그라든 지금 다시 보자니 , 울컥하는 감정이 치밀만큼 아름다운 데가 있다 .		4		1
오랜만에 돌아온 주드 아패토우 감독의 코미디 감각은 여전하다 . 키 크고 잘생겼는데 이기적인 남자와 예쁘고 말랐는데 이기적인 여자가 만나는 판타지 로맨스 따위는 이 영화의 관심사가 아니다 . 결혼과 어른의 삶에 대해서 , 각자 생긴 대로 배려하며 더불어 사는 사람들의 모습을 어떻게 하면 재미있게 보여줄 수 있을지를 늘 고민해온 주드 아패토우 감독의 따스한 온기가 보는 이의 마음을 움직인다 . 직접 각본도 쓴 에이미 슈머의 매력이 두 시간 내내 쏟아져 내린다 .		4		1
춤추는 듯한 흑백 화면은 고다르의 누벨바그 시절 영화들을 연상시킨다 . 뉴욕 거리를 천방지축 내달리며 자체 발광하는 젊음의 혹독한 아픔이 고스란히 심장에 와 박힌다 .		4		1
[ 사랑을 부르는 파리 ] 는 먼저 흥분하지 않는다 . 인물들의 운명이 극적으로 엇갈리는 순간에도 특별히 따로 연출의 방점을 찍지도 않는다 . 삶을 관조함으로써 아련한 뒷맛을 남기는데 성공한 영화들에서 발견되는 어른스러운 시선과 대범한 필치가 있다 . 따뜻하고 넉넉하다 .		4		1
그냥 스톱 모션 애니메이션이 아니다 . ' 웨스 앤더슨이 연출한 ' 스톱 모션 애니메이션이다 . [ 로열 테넌바움 ] [ 스티브 지소와의 해저생활 ] [ 다즐링 주식회사 ] 중 적어도 한 편을 자신의 완소 영화 목록에 끼워주는 사람이라면 , 이 괴상한 모험담이 마냥 즐거울 것이다 . 아직 그의 영화를 잘 알지 못하는 사람이라면 이 영화 보는 것 자체가 괴상한 모험이 될 터이고 .		4		1
" 인생은 60 부터 " 이란 표어가 허언이 아니다 . 평균연세 환갑인 노장들의 액션화력은 막강하고 , 힘 빼고 던지는 농담엔 훅이 있다 . 하긴 이러쿵저러쿵 재고 따질 게 무언가 . 브루스 윌리스 ( 는 속이 쓰릴 일이지만 ) , 모건 프리먼 , 존 말코비치 , 헬렌 미렌의 거실 장식장에 놓여있을 ' 오스카 ' 만 해도 몇 개인데 ! 그야말로 배우 세계의 ' 끝판 대장 ' 들이 모여 쿵짝쿵짝 놀이판을 벌였으니 , 그저 눈이 호강할 따름이다 .		4		1
아이들은 자랐다 . 안타깝게도 . 호그와트와도 안녕이다 . 다 자란 아이들의 얼굴엔 미소 대신 두려움이 깃들고 , 손에는 붉은 피가 묻었다 . 현실이라는 냉혹한 세계에 던져진 아이들을 보니 , ' 호그와트 ' 시절은 놀이공원의 해프닝처럼 보일 지경이다 . 전작과 달리 원작의 깔끔한 요약에 성공한 데이비드 예이츠 감독은 성인식을 코앞에 둔 세 주인공의 두려움을 압도적인 비주얼로 전환시켰다 . 아동용을 확실히 탈피한 비주얼은 전편을 통틀어 1 등 . 2 편을 붙여 4 시간 연속상영 했어도 ' 해리 ' 팬들은 군말 안 했을 텐데 !		4		1
야구를 빌어 말하자면 헛스윙도 없고 삼진이나 병살은 드물다 . 기회 때마다 치고 , 치면 대개 득점이다 . 압도적인 투수전이 아니라 흥미진진한 타격전 . 유머가 매번 과녁에 잘 꽂힌다 . 류승룡과 장영남이 멍석을 깔아줬고 김하늘과 강지환이 그위에서 제대로 놀았다 .		4		1
추천은 하지만 조심스럽다 . 이런 류 ( ? ) 의 영화들은 유독 취향을 타기 마련 . 가차 없이 질주하는 하드고어 액션 폭력 코미디로 , 코드 안 맞는 관객에겐 쓰레기 취급 당할 수도 있다 .		4		1
브루노 뒤몽의 코미디 . 모든 충돌은 거기서 시작된다 . 휴가철 여행지에서 살인이 발생하면서 사건이 전개될 듯 하지만 영화는 곧장 난장의 길로 빠진다 . 사랑에 빠진 연인 , 질투와 집착 등 양념이 버물어지면 어디로 흘러갈지조차 혼란스러워진다 . 우아한 고전희극처럼 보이다가 과장된 슬랩스틱으로 전환되는가 싶더니 어느새 자연을 담아낸 아름다운 화면으로 채색된다 . 이러한 충돌의 연쇄는 코미디의 장치들을 비틀거나 아이러니를 활용하는 것과는 결이 다소 다르다 . 브루노 뒤몽은 애초에 장르나 관습의 틀 바깥에 서 있다 . 부조리의 형상을 날 것처럼 드러내는 시도는 영화라는 세계의 파괴를 갈망하는 듯 하다 . 익숙한 듯 하다가도 문득 낯설고 기괴해서 한참을 바라보게 되는 기기묘묘한 체험 .		4		1
